source,target,avg_finished_duration,avg_finished_path_length,avg_rating,failure_rate,avg_unfinished_duration,avg_unfinished_path_length,difficulty_score,shortest_path_length,semantic_distance
Huntington's_disease,Corporation,201.0,7.0,3.0,0.0,,,0.1,3.0,0.38
Huntington's_disease,Humpback_Whale,57.0,4.0,,0.0,,,0.05,3.0,0.26
Huntington's_disease,Platinum,309.0,9.0,5.0,0.0,,,0.14,3.0,0.44
Huntington's_disease,Volleyball,298.0,7.0,3.0,0.0,,,0.12,4.0,0.44
Hurricane_Alex_(2004),Minnesota,71.0,4.0,2.0,0.0,,,0.05,3.0,0.46
Hurricane_Alex_(2004),Christopher_Columbus,90.0,8.0,,0.0,,,0.09,3.0,0.31
Hurricane_Alex_(2004),Saturn,136.0,5.0,2.0,0.0,,,0.07,3.0,0.42
Hurricane_Epsilon_(2005),Yellowstone_National_Park,53.0,4.0,2.0,0.0,,,0.04,3.0,0.28
Hurricane_Epsilon_(2005),Poison_gas_in_World_War_I,62.0,6.0,4.0,0.0,,,0.06,4.0,0.23
Hurricane_Epsilon_(2005),Tropical_Storm_Franklin_(2005),18.0,3.0,1.0,0.0,,,0.03,2.0,0.2
Hurricane_Philippe_(2005),Weather_forecasting,157.0,13.0,,0.0,,,0.14,3.0,0.35
Hurricane_Philippe_(2005),Milan,67.0,5.0,1.0,0.0,,,0.06,3.0,0.44
Introduction_to_special_relativity,Hovercraft,103.0,8.0,,0.0,,,0.09,4.0,0.47
Iron(III)_chloride,Mali,60.0,6.0,1.0,0.0,,,0.06,3.0,0.47
Iron(III)_chloride,Philosophy,56.0,5.0,2.0,0.0,,,0.05,3.0,0.43
Iron(III)_chloride,Insect,120.0,6.0,,0.0,,,0.08,3.0,0.46
Iron(III)_chloride,Ozone_depletion,65.0,6.0,,0.0,,,0.06,2.0,0.23
Iron(III)_chloride,Rutherford_B._Hayes,59.0,7.0,,0.0,,,0.07,4.0,0.27
Józef_Piłsudski,Mary_II_of_England,406.0,7.0,,0.0,,,0.15,3.0,0.28
Józef_Piłsudski,Sarajevo,60.0,3.0,,0.0,,,0.04,2.0,0.44
Józef_Piłsudski,Vincent_van_Gogh,220.0,5.0,,0.0,,,0.09,3.0,0.29
J._S._Fry_&_Sons,Barbary_Macaque,407.0,13.0,4.0,0.0,,,0.2,4.0,0.33
J._S._Fry_&_Sons,Henry_IV_of_England,186.0,11.0,3.0,0.5,199.0,4.0,0.23,4.0,0.31
James_Stewart_(actor),Battle_of_the_Somme_(1916),45.0,4.0,,0.0,,,0.04,3.0,0.31
James_Stewart_(actor),Black_Wildebeest,180.0,8.0,3.0,0.0,,,0.11,4.0,0.24
"John_Seigenthaler,_Sr.",Aircraft,132.0,7.0,3.0,0.0,,,0.09,3.0,0.42
"John_Seigenthaler,_Sr.",Local_government_in_the_United_Kingdom,78.0,4.0,1.0,0.0,,,0.05,3.0,0.28
"John_Seigenthaler,_Sr.",Monkey,86.0,6.0,2.0,0.5,109.0,5.0,0.17,4.0,0.38
"John_Seigenthaler,_Sr.",Trinidad_and_Tobago,128.0,8.0,,0.5,148.0,4.0,0.19,3.0,0.26
"John_Seigenthaler,_Sr.",Robert_Oppenheimer,1417.0,16.0,3.0,0.0,,,0.45,4.0,0.22
"John_Seigenthaler,_Sr.",Boston_RFC,89.0,5.0,,0.0,,,0.06,3.0,0.24
Juan_Sebastián_Elcano,Coronation_Street,131.0,5.0,1.0,0.0,,,0.07,3.0,0.31
Juan_Sebastián_Elcano,Women's_rights,91.0,5.0,,0.0,,,0.06,4.0,0.35
Kīlauea,Red_Sea,59.0,8.0,3.0,0.0,,,0.08,3.0,0.45
Kīlauea,Sun,179.0,12.0,2.0,0.0,,,0.14,2.0,0.44
Kīlauea,Thorax,163.0,6.0,2.0,0.0,,,0.09,4.0,0.45
King_Kong_(1933_film),Thomas_Jefferson,63.0,7.0,,0.0,,,0.07,3.0,0.25
Kochi_(India),Protein,81.0,8.0,,0.0,,,0.08,3.0,0.47
Kochi_(India),Abidjan,225.0,8.0,,0.0,,,0.12,3.0,0.43
Kochi_(India),2004_Indian_Ocean_earthquake,35.0,4.0,,0.0,,,0.04,2.0,0.36
Kochi_(India),"Richmond,_Virginia",83.0,5.0,,0.0,,,0.06,3.0,0.21
La_Grande_Armée,Textile,463.0,8.0,4.0,0.0,,,0.17,2.0,0.46
Laws_in_Wales_Acts_1535–1542,Dove,166.0,10.0,2.0,0.0,,,0.12,3.0,0.44
Laws_in_Wales_Acts_1535–1542,Color_blindness,232.0,11.0,3.0,0.0,,,0.14,4.0,0.35
Laws_in_Wales_Acts_1535–1542,Mount_Vesuvius,92.0,7.0,3.0,0.0,,,0.08,4.0,0.25
Lego,Caribbean_Sea,102.5,4.0,,0.0,,,0.06,2.0,0.47
"Levee_failures_in_Greater_New_Orleans,_2005",Brahman,121.0,5.0,,0.0,,,0.07,4.0,0.45
Link_(The_Legend_of_Zelda),Hungary,209.0,5.0,2.0,0.0,,,0.09,3.0,0.46
Link_(The_Legend_of_Zelda),Gray_reef_shark,242.0,6.0,5.0,0.5,200.0,5.0,0.2,5.0,0.32
Link_(The_Legend_of_Zelda),Distilled_beverage,156.0,6.0,2.0,0.0,,,0.08,3.0,0.3
Little_Women,Chemistry,167.0,5.0,,0.0,,,0.08,3.0,0.44
Little_Women,Nitrogen_fixation,222.67,14.33,2.0,0.0,,,0.17,3.0,0.34
Llandudno,John_Dee,963.0,25.0,4.0,0.0,,,0.42,3.0,0.46
Llandudno,Cultural_identity,258.0,8.0,4.0,0.0,,,0.12,3.0,0.49
Llandudno,Jupiter,360.0,9.0,4.0,0.0,,,0.15,3.0,0.44
Lord's_Resistance_Army,Herodotus,85.0,7.0,,0.0,,,0.08,3.0,0.5
Lord's_Resistance_Army,Quito,65.0,6.0,,0.0,,,0.06,3.0,0.43
"Lucy,_Lady_Duff-Gordon",Luxembourg_(city),130.0,5.0,,0.0,,,0.07,3.0,0.36
M*A*S*H_(TV_series),Fine_art,88.0,3.0,1.0,0.0,,,0.04,2.0,0.35
M*A*S*H_(TV_series),Fiji,110.0,6.0,1.0,0.0,,,0.07,3.0,0.41
Matsuo_Bashō,Helium,70.0,5.0,4.0,0.0,,,0.06,3.0,0.47
Matsuo_Bashō,Blackbird,207.0,9.0,4.0,0.0,,,0.12,3.0,0.46
McFly_(band),Battle_of_the_Somme_(1916),197.0,7.0,3.0,0.0,,,0.1,3.0,0.32
McFly_(band),Franz_Kafka,58.0,4.0,3.0,0.0,,,0.05,3.0,0.24
McFly_(band),Osaka,250.0,6.0,2.0,0.0,,,0.1,2.0,0.47
Milkshake,Neoclassicism,629.0,19.0,,0.67,137.0,5.0,0.43,3.0,0.47
Milkshake,Utilitarianism,118.5,6.75,,0.0,,,0.08,3.0,0.46
Mole_(animal),20th_century,158.0,3.0,,0.0,,,0.06,2.0,0.36
Mole_(animal),Currency,30.0,5.0,,0.0,,,0.05,2.0,0.48
Mole_(animal),IPod,253.0,10.0,4.0,0.0,,,0.14,4.0,0.41
Mole_(animal),Leo_Tolstoy,465.0,13.0,3.0,0.5,154.0,6.0,0.31,3.0,0.38
Mole_(animal),Wales,39.0,4.0,1.0,0.0,,,0.04,2.0,0.48
Moore's_Law,Henry_IV_of_England,119.0,9.5,4.0,0.0,,,0.1,4.0,0.24
"Mount_Osmond,_South_Australia",Indian_independence_movement,26.0,4.0,1.0,0.0,,,0.04,3.0,0.31
"Newark,_New_Jersey",Vietnam,53.0,4.0,2.0,0.0,,,0.04,2.0,0.44
Northern_Pacific_Railway,Desert,188.0,5.0,,0.0,,,0.08,2.0,0.42
Novelty_(locomotive),Hassium,41.0,4.0,2.0,0.0,,,0.04,3.0,0.3
Oasis_(band),Nickel,47.0,5.0,3.0,0.0,,,0.05,3.0,0.42
Oasis_(band),Horn_of_Africa,145.0,5.0,2.0,0.0,,,0.07,3.0,0.24
Oasis_(band),Northern_Ireland,28.0,3.0,1.0,0.0,,,0.03,2.0,0.3
Oasis_(band),Uruguay,113.0,6.0,1.0,0.0,,,0.07,2.0,0.43
Orbit_(anatomy),Earth's_atmosphere,71.0,4.0,,0.0,,,0.05,3.0,0.32
Orbit_(anatomy),Coulomb's_law,77.0,5.0,2.0,0.0,,,0.06,3.0,0.33
Orbit_(anatomy),Sigmund_Freud,36.0,4.0,2.0,0.0,,,0.04,2.0,0.36
Orbit_(anatomy),"Columbus,_Ohio",137.0,7.0,,0.0,,,0.09,4.0,0.44
Orbit_(anatomy),Greenland,248.0,16.0,3.0,0.0,,,0.19,3.0,0.45
Póvoa_de_Varzim,Gone_with_the_Wind_(film),113.0,5.0,2.0,0.0,,,0.07,3.0,0.27
Periodic_table_(large_version),Indium,14.0,2.0,,0.0,,,0.02,1.0,0.49
Periodic_table_(large_version),Hebrew_calendar,160.0,6.0,2.0,0.0,,,0.08,4.0,0.27
Psittacosaurus,Calgary,339.0,9.0,4.0,0.0,,,0.15,3.0,0.42
Queen_(band),Switzerland,42.0,4.0,,0.0,,,0.04,2.0,0.49
Queen_(band),Acid_rain,153.0,11.0,3.0,0.0,,,0.12,3.0,0.36
Ran_(film),Tour_de_France,265.0,5.0,4.0,0.0,,,0.1,3.0,0.36
Rhodium(III)_chloride,American_Samoa,55.0,5.0,2.0,0.0,,,0.05,4.0,0.29
Rhodium(III)_chloride,Anthony_van_Dyck,98.0,6.0,4.0,0.0,,,0.07,3.0,0.3
Rhodium(III)_chloride,Stained_glass,63.0,4.0,2.0,0.0,,,0.05,3.0,0.24
Richard_III_(play),Abraham_Lincoln,257.0,5.0,,0.0,,,0.1,3.0,0.31
Richard_III_(play),Israel,65.0,5.0,2.0,0.0,,,0.06,2.0,0.46
Rubik's_Cube,Algorithm,6.0,2.0,,0.0,,,0.02,1.0,0.43
Rubik's_Cube,Music,311.0,4.0,1.0,0.0,,,0.1,3.0,0.43
Rubik's_Cube,Cuba,33.0,4.0,2.0,0.0,,,0.04,2.0,0.46
Rubik's_Cube,Anarchism,372.0,7.5,,0.0,,,0.14,2.0,0.46
Rubik's_Cube,William_IV_of_the_United_Kingdom,188.0,7.0,2.0,0.0,,,0.1,3.0,0.25
Rubik's_Cube,Missouri_River,50.0,5.0,,0.0,,,0.05,3.0,0.33
Rubik's_Cube,Zebra_shark,298.67,20.0,,0.0,,,0.23,5.0,0.23
Rubik's_Cube,Pride_and_Prejudice,113.0,8.0,,0.0,,,0.09,3.0,0.23
Søren_Kierkegaard,Mercury_(element),84.0,8.0,2.0,0.0,,,0.08,3.0,0.32
Saint_Joan_(play),Renaissance,88.0,7.0,,0.0,,,0.08,3.0,0.45
Saint_Joan_(play),Space_Race,45.0,5.0,,0.0,,,0.05,3.0,0.33
Saint_Joan_(play),Edward_VI_of_England,50.0,4.0,,0.0,,,0.04,3.0,0.25
"Salt_Lake_City,_Utah",Electricity,151.0,7.5,4.0,0.0,,,0.09,3.0,0.47
"Salt_Lake_City,_Utah",Carrot,180.0,8.0,,0.0,,,0.11,3.0,0.43
"Salt_Lake_City,_Utah",Pali_Canon,168.0,4.0,,0.0,,,0.07,3.0,0.29
Salvador_Dalí,Ethiopia,146.0,5.0,2.0,0.0,,,0.07,2.0,0.43
Salvador_Dalí,Kuwait,192.0,8.0,2.0,0.0,,,0.11,3.0,0.42
Salvador_Dalí,Acorn_Computers,962.0,21.0,,0.0,,,0.39,4.0,0.23
San_Diego_Electric_Railway,Russian_language,51.0,4.0,,0.0,,,0.04,2.0,0.4
San_Diego_Electric_Railway,Ozone,61.0,5.0,2.0,0.0,,,0.05,3.0,0.42
San_Diego_Electric_Railway,Indira_Gandhi,45.0,5.0,1.0,0.0,,,0.05,3.0,0.43
"Santiago,_Chile",Minoan_civilization,89.0,7.0,3.0,0.5,105.0,2.0,0.18,3.0,0.25
Social_contract_(Malaysia),Great_Cormorant,382.0,10.0,,0.0,,,0.17,5.0,0.25
Social_contract_(Malaysia),Penguin,207.0,7.0,2.0,0.0,,,0.1,3.0,0.45
Social_contract_(Malaysia),"Cleveland,_Ohio",153.0,8.0,2.0,0.0,,,0.1,4.0,0.33
Squash_(sport),India,101.0,7.0,1.0,0.0,,,0.08,2.0,0.46
Squash_(sport),Windows_XP,76.0,6.0,,0.0,,,0.07,4.0,0.43
Squash_(sport),Hyena,125.5,6.0,,0.0,,,0.08,3.0,0.45
Squash_(sport),St_Paul's_Cathedral,37.0,3.0,1.0,0.0,,,0.03,2.0,0.41
St_Paul's_Cathedral,Portugal,40.0,4.0,1.0,0.0,,,0.04,2.0,0.48
St_Paul's_Cathedral,Marie_Curie,380.0,20.0,,0.0,,,0.25,3.0,0.4
Stanisław_Koniecpolski,United_Nations,44.0,3.0,,0.0,,,0.03,2.0,0.31
"Stanley,_Falkland_Islands",Benjamin_Franklin,451.0,5.0,,0.0,,,0.14,3.0,0.26
"Stanley,_Falkland_Islands",Poland,32.0,3.0,1.0,0.0,,,0.03,2.0,0.44
StarCraft,Wolfgang_Amadeus_Mozart,140.0,6.67,,0.0,,,0.09,3.0,0.46
StarCraft,Bedbug,448.0,12.5,5.0,0.5,106.5,4.0,0.3,3.0,0.44
StarCraft,Mario,121.0,6.5,3.0,0.0,,,0.08,2.0,0.41
Starship_Troopers,Mathematics,154.0,2.0,1.0,0.0,,,0.05,1.0,0.44
Starship_Troopers,Christmas_Island,214.0,5.0,1.0,0.0,,,0.09,3.0,0.33
Steve_Davis,Norway,46.0,3.0,,0.0,,,0.03,2.0,0.45
Stock_car_(rail),American_Revolutionary_War,59.0,4.0,1.0,0.0,,,0.05,2.0,0.33
Stock_car_(rail),Yak,11.0,3.0,,0.0,,,0.03,2.0,0.48
Svartálfar,Jazz,117.0,4.0,2.0,0.0,,,0.06,3.0,0.47
Svartálfar,Falcon,134.0,6.0,,0.0,,,0.08,4.0,0.48
Svartálfar,Names_of_God_in_Judaism,83.0,7.0,4.0,0.0,,,0.08,3.0,0.29
Tacitean_studies,Poland,196.0,6.0,1.0,0.0,,,0.09,2.0,0.47
"Tenzin_Gyatso,_14th_Dalai_Lama",United_States_Congress,25.0,4.0,1.0,0.0,,,0.04,1.0,0.3
"Tenzin_Gyatso,_14th_Dalai_Lama",Western_Front_(World_War_I),79.0,5.0,,0.0,,,0.06,3.0,0.26
"Tenzin_Gyatso,_14th_Dalai_Lama",Piano,183.0,7.0,,0.0,,,0.1,2.0,0.4
"Tenzin_Gyatso,_14th_Dalai_Lama",Star,238.0,5.0,,0.0,,,0.09,3.0,0.44
"Tenzin_Gyatso,_14th_Dalai_Lama",Qur'an,96.0,5.0,,0.0,,,0.06,2.0,0.38
"Tenzin_Gyatso,_14th_Dalai_Lama",Slovenia,60.0,6.0,,0.0,,,0.06,3.0,0.49
The_Illuminatus!_Trilogy,Nuclear_weapon,73.0,4.0,,0.0,,,0.05,2.0,0.31
The_Illuminatus!_Trilogy,1st_century,85.0,4.0,1.0,0.0,,,0.05,3.0,0.36
The_Illuminatus!_Trilogy,Pedagogy,73.0,6.0,3.0,0.0,,,0.07,4.0,0.45
The_Pilgrim's_Progress,Electric_field,243.0,7.0,,0.0,,,0.11,3.0,0.37
The_Pilgrim's_Progress,Phishing,232.0,11.0,2.0,0.0,,,0.14,4.0,0.48
The_West_Wing_(TV_series),Distilled_beverage,557.0,6.0,4.0,0.0,,,0.17,3.0,0.36
"Theatre_Royal,_Drury_Lane",American_football,68.0,4.0,2.0,0.0,,,0.05,3.0,0.28
"Theatre_Royal,_Drury_Lane",Flat_Earth,167.5,7.0,,0.0,,,0.09,3.0,0.2
Thrush_(bird),Michael_Jordan,117.0,8.0,,0.0,,,0.09,4.0,0.38
Timken_1111,List_of_elements_by_name,71.0,6.0,,0.0,,,0.06,4.0,0.37
Timken_1111,British_monarchy,164.0,6.0,,0.0,,,0.09,4.0,0.31
"Trinity_College,_Cambridge",Deity,59.0,6.0,1.0,0.0,,,0.06,3.0,0.46
"Trinity_College,_Cambridge",Slavery,451.0,8.0,,0.0,,,0.17,3.0,0.44
Tropical_Storm_Delta_(2005),Great_Pyramid_of_Giza,101.0,6.0,,0.0,,,0.07,3.0,0.2
Tropical_Storm_Harvey_(2005),Island_Fox,761.0,27.0,,0.0,,,0.39,4.0,0.39
Tropical_Storm_Henri_(2003),Jupiter_(mythology),347.0,8.0,3.0,0.5,154.0,6.0,0.24,3.0,0.28
Tropical_Storm_Henri_(2003),Pali_Canon,136.0,6.0,,0.0,,,0.08,3.0,0.26
Tropical_Storm_Larry_(2003),Magna_Carta,150.0,9.0,3.0,0.0,,,0.11,3.0,0.32
Tropical_Storm_Matthew_(2004),Wood,126.0,5.0,,0.0,,,0.07,3.0,0.47
Tropical_Storm_Matthew_(2004),American_popular_music,80.0,4.0,1.0,0.0,,,0.05,2.0,0.28
Tropical_Storm_Matthew_(2004),Edward_Jenner,165.0,10.0,,0.0,,,0.12,4.0,0.22
Tropical_Storm_Matthew_(2004),Jewellery,281.0,8.0,,0.0,,,0.13,3.0,0.46
Tropical_Storm_Odette_(2003),Fundamental_theorem_of_arithmetic,196.0,9.0,,0.0,,,0.12,5.0,0.27
Tropical_Storm_Odette_(2003),Inner_Hebrides,282.0,6.0,,0.0,,,0.11,3.0,0.29
Tropical_Storm_Odette_(2003),Hyena,161.0,8.0,3.0,0.0,,,0.1,3.0,0.44
Tropical_Storm_Odette_(2003),West_Bank,110.0,7.0,,0.0,,,0.08,3.0,0.26
U.S._Route_66,Collapse_of_the_World_Trade_Center,103.0,4.0,1.0,0.0,,,0.06,3.0,0.29
Uluru,"Dallas,_Texas",140.0,5.0,3.0,0.0,,,0.07,3.0,0.46
Uluru,London_Bridge,39.0,7.0,,0.0,,,0.07,4.0,0.48
Union_Station_(San_Diego),Bristol,59.0,5.0,,0.0,,,0.05,2.0,0.43
United_States_Numbered_Highways,Ramesses_II,75.0,8.0,2.0,0.0,,,0.08,4.0,0.28
Valparaíso,Hellenistic_Greece,168.0,11.0,,0.0,,,0.13,3.0,0.49
Valparaíso,Video,126.0,6.0,,0.0,,,0.08,4.0,0.46
War_in_Somalia_(2006–present),Auto_racing,177.0,4.0,2.0,0.0,,,0.07,2.0,0.43
War_in_Somalia_(2006–present),Star,265.0,6.0,3.0,0.0,,,0.11,4.0,0.47
War_in_Somalia_(2006–present),Lake_Chad,78.0,5.0,3.0,0.0,,,0.06,3.0,0.33
"William_Thomson,_1st_Baron_Kelvin",William_Shakespeare,137.0,6.0,,0.0,,,0.08,2.0,0.22
"William_Thomson,_1st_Baron_Kelvin",Mercury_(planet),37.0,3.0,,0.0,,,0.03,2.0,0.23
Women's_rights,Communism,40.0,4.0,,0.0,,,0.04,2.0,0.48
Women's_rights,Chinese_language,136.0,6.0,1.0,0.0,,,0.08,2.0,0.31
Women's_rights,Autumn,117.0,5.0,5.0,0.0,,,0.07,3.0,0.44
Work_(thermodynamics),Film,418.0,13.0,3.0,0.0,,,0.2,3.0,0.43
Work_(thermodynamics),Pyongyang,133.0,7.0,3.0,0.0,,,0.09,4.0,0.49
Yagan,Civilization,66.0,3.0,,0.0,,,0.04,2.0,0.43
Yagan,Fiction,165.0,9.0,3.0,0.0,,,0.11,3.0,0.47
Yagan,U.S._Open_(tennis),228.0,7.0,,0.0,,,0.11,3.0,0.47
"Yarralumla,_Australian_Capital_Territory",Abraham_Lincoln,56.0,4.0,1.0,0.0,,,0.05,2.0,0.33
Ziad_Jarrah,Jew,30.0,3.0,,0.0,,,0.03,2.0,0.46
4-2-0,Cane_Toad,,,,1.0,175.0,5.0,,5.0,0.49
Symmetry,Scottish_Episcopal_Church,,,,1.0,403.0,6.0,,3.0,0.46
Tasmanian_Devil,Love,,,,1.0,115.0,4.0,,3.0,0.45
Tim_Berners-Lee,Volcanic_pipe,,,,1.0,245.0,6.0,,4.0,0.36
Aircraft,Recycling,,,,1.0,167.0,8.0,,3.0,0.36
Edward_Jenner,Donald_Bradman,,,,1.0,177.0,4.0,,4.0,0.21
California,Black-backed_Jackal,,,,1.0,56.0,3.0,,4.0,0.46
The_Fairy-Queen,Parliamentary_system,,,,1.0,109.0,5.0,,3.0,0.28
Monarchies_in_the_European_Union,Minimum_wage,,,,1.0,113.0,3.0,,3.0,0.29
John_Marshall,Sheikh_Mujibur_Rahman,,,,1.0,116.0,8.0,,4.0,0.24
African_American_literature,Waste_management,,,,1.0,104.0,6.0,,3.0,0.33
Internet,Forrest_Gump,,,,1.0,86.0,4.0,,3.0,0.44
Perfect_number,Mark_Twain_House,,,,1.0,144.0,3.0,,4.0,0.26
Ant,H5N1,,,,1.0,643.0,12.0,,4.0,0.48
Adolf_Hitler,Commodore_64,,,,1.0,615.0,15.0,,4.0,0.36
Florida,Music_of_Hawaii,,,,1.0,351.0,4.0,,3.0,0.43
Snow,Roman_villa,,,,1.0,192.0,8.0,,3.0,0.47
Manchester_United_F.C.,Harry_Potter,,,,1.0,166.0,9.0,,2.0,0.34
Charles_Darwin,Gas_metal_arc_welding,,,,1.0,91.0,5.0,,4.0,0.41
Top_of_the_Pops,The_Shawshank_Redemption,,,,1.0,649.0,30.0,,3.0,0.34
Redwing,AK-47,,,,1.0,716.0,25.0,,4.0,0.45
Star_Wars,George_II_of_Great_Britain,,,,1.0,32.0,2.0,,3.0,0.32
Southern_United_States,Canada_Goose,,,,1.0,171.0,5.0,,3.0,0.33
Argyle_diamond_mine,Oswald_of_Northumbria,,,,1.0,247.0,9.0,,4.0,0.35
Prion,Ethiopian_Wolf,,,,1.0,106.0,3.0,,4.0,0.44
The_Ashes,University_of_Chicago,,,,1.0,183.0,10.0,,3.0,0.35
The_Broads,Tooth_development,,,,1.0,505.0,12.0,,4.0,0.35
Great_Black-backed_Gull,History_of_Earth,,,,1.0,216.0,16.0,,3.0,0.25
2-6-0,Recycling,,,,1.0,288.0,16.0,,3.0,0.46
Nazi_Germany,Natural_disaster,,,,1.0,151.0,14.0,,3.0,0.38
Jordan_River,Elementary_algebra,,,,1.0,46.0,3.0,,3.0,0.25
British_English,Blade_Runner,,,,1.0,415.0,11.0,,3.0,0.33
Halloween,Corn_oil,,,,1.0,296.0,6.0,,4.0,0.44
Peace,Spacecraft_propulsion,,,,1.0,424.0,15.0,,3.0,0.43
Fractal,Bison,,,,1.0,175.0,8.0,,4.0,0.43
Basking_shark,History_of_democracy,,,,1.0,259.0,18.0,,4.0,0.25
The_Rite_of_Spring,Menstrual_cycle,,,,1.0,611.0,36.0,,3.0,0.2
Virtuti_Militari,History_of_Arizona,,,,1.0,562.0,17.0,,4.0,0.26
Black_pepper,Long_peper,,,,1.0,31.0,3.0,,,0.28
Epic_of_Gilgamesh,Corn_oil,,,,1.0,463.0,13.0,,4.0,0.31
55_Cancri,Hudson_Bay,,,,1.0,56.0,4.0,,3.0,0.32
Azerbaijan,Interpol,,,,1.0,42.0,6.0,,1.0,0.4
Pete_Sampras,Homestar_Runner,,,,1.0,225.0,4.0,,2.0,0.22
English_poetry,Measurement,,,,1.0,386.0,6.0,,3.0,0.44
Acetone,Borage,,,,1.0,342.0,6.0,,4.0,0.43
Lake_Baikal,Jyllands-Posten_Muhammad_cartoons_controversy,,,,1.0,174.0,9.0,,4.0,0.28
Netherlands,Measurement,,,,1.0,112.0,3.0,,3.0,0.45
Haiti,Pachycephalosaurus,,,,1.0,322.0,13.0,,4.0,0.51
Albatross,Polar_ice_cap,,,,1.0,250.0,6.0,,3.0,0.41
History_of_Central_Asia,London_sewerage_system,,,,1.0,433.0,19.0,,3.0,0.32
War,Mormon,,,,1.0,400.0,17.0,,3.0,0.4
India,Star_Trek__The_Original_Series,,,,1.0,156.0,8.0,,4.0,0.46
Rainhill_Trials,Third_Servile_War,,,,1.0,730.0,16.0,,4.0,0.32
Sport,Exploration_of_Mars,,,,1.0,595.0,15.0,,5.0,0.43
Beer,Political_economy,,,,1.0,63.0,5.0,,3.0,0.41
Sesame_Street,Canada_Goose,,,,1.0,85.0,7.0,,4.0,0.3
Thomas_Hobbes,Gas_metal_arc_welding,,,,1.0,206.0,13.0,,4.0,0.27
Mongoose,Minimum_wage,,,,1.0,349.0,16.0,,3.0,0.45
Silicon,Marie_Curie,,,,1.0,247.0,11.0,,3.0,0.48
Agriculture,CS_gas,,,,1.0,120.0,4.0,,4.0,0.43
Green_Woodpecker,Trinity_test,,,,1.0,232.0,7.0,,4.0,0.31
Dog,Planetary_habitability,,,,1.0,160.0,7.0,,4.0,0.46
Wombat,Gettysburg_Address,,,,1.0,55.0,2.0,,4.0,0.43
Sonic_the_Hedgehog_(character),Social_capital,,,,1.0,440.0,13.0,,4.0,0.31
Ivory,Whooping_Crane,,,,1.0,55.0,2.0,,4.0,0.45
J._K._Rowling,Hippopotamus,,,,1.0,146.0,2.0,,3.0,0.44
Thomas_Aquinas,International_human_rights_instruments,,,,1.0,49.0,2.0,,3.0,0.28
Scattered_disc,Mount_Pinatubo,,,,1.0,91.0,4.0,,4.0,0.23
Ordinal_number,Nurse_sharks,,,,1.0,39.0,2.0,,5.0,0.4
Comoros,Gender,,,,1.0,479.0,18.0,,3.0,0.46
Sequoia,Western_Front_(World_War_I),,,,1.0,46.0,2.0,,3.0,0.48
Owl,Forrest_Gump,,,,1.0,1039.0,15.0,,3.0,0.43
Pigment,German_reunification,,,,1.0,161.0,4.0,,2.0,0.48
Imperative_programming,Osprey,,,,1.0,340.0,8.0,,4.0,0.49
Parliament_of_the_United_Kingdom,Latin_America,,,,1.0,82.0,3.0,,2.0,0.21
Khazars,Myocardial_infarction,,,,1.0,297.0,5.0,,3.0,0.46
Trade_union,Laurence_Olivier,,,,1.0,285.0,6.0,,3.0,0.35
Sauroposeidon,Nineteen_Eighty-Four,,,,1.0,52.0,2.0,,4.0,0.44
Guadeloupe,Whooping_Crane,,,,1.0,320.0,3.0,,4.0,0.45
Cuckmere_Haven,Archaeoastronomy,,,,1.0,37.0,2.0,,4.0,0.49
Nationalism,Tuberculosis,,,,1.0,62.0,2.0,,3.0,0.35
Martinique,Hundred_Years'_War,,,,1.0,38.0,3.0,,2.0,0.47
"September_11,_2001_attacks",Social_capital,,,,1.0,216.0,2.0,,3.0,0.29
Malawi,Wasp,,,,1.0,90.0,3.0,,3.0,0.46
Compact_Disc,Star_Wars,,,,1.0,97.0,3.0,,3.0,0.31
Upsilon_Andromedae_b,Leaning_Tower_of_Pisa,,,,1.0,368.0,9.0,,3.0,0.3
African_Penguin,Tiger_Woods,,,,1.0,24.0,2.0,,4.0,0.22
El_Lissitzky,Metamorphic_rock,,,,1.0,182.0,5.0,,3.0,0.28
Jesse_Owens,Cape_Lion,,,,1.0,465.0,12.0,,4.0,0.27
Volcanic_pipe,Polar_ice_cap,,,,1.0,204.0,12.0,,2.0,0.34
Educational_psychology,Loch,,,,1.0,468.0,6.0,,3.0,0.46
List_of_U.S._states_by_date_of_statehood,The_X-Files,,,,1.0,566.0,17.0,,3.0,0.34
Renaissance,Weasel,,,,1.0,304.0,8.0,,4.0,0.45
Chives,Merrimack_River,,,,1.0,313.0,9.0,,3.0,0.46
Pride_and_Prejudice,Jersey_Zoological_Park,,,,1.0,284.0,15.0,,4.0,0.25
Egg_(food),Medal_of_Honor,,,,1.0,301.0,8.0,,3.0,0.48
Parrot,Camarasaurus,,,,1.0,109.0,5.0,,3.0,0.42
Global_city,Andrew_Carnegie,,,,1.0,96.0,2.0,,2.0,0.27
Tanzania,Britney_Spears,,,,1.0,150.0,3.0,,4.0,0.46
Triathlon,Magpie,,,,1.0,125.0,4.0,,4.0,0.44
Sea_level_rise,Epic_of_Gilgamesh,,,,1.0,336.0,13.0,,3.0,0.22
Qatar,Isaac,,,,1.0,153.0,3.0,,2.0,0.49
Bahrain,The_X-Files,,,,1.0,401.0,7.0,,3.0,0.5
Tropical_Storm_Delta_(2005),Necktie,,,,1.0,710.0,13.0,,4.0,0.46
